section_id,course_id,integration_id,name,status,start_date,end_date
10002.20262,MEID.609.202615.600,,MEID-609-600,active,,
13454.20262,MHUM.814.202615.360,,MHUM-814-360,active,,
12016.20262,OBGY.803.202615.35E,,OBGY-803-35E,active,,
12015.20262,OBGY.803.202615.36D,,OBGY-803-36D,active,,
11737.20262,IMED.834.202615.32T,,IMED-834-32T,active,,
11740.20262,IMED.834.202615.34D,,IMED-834-34D,active,,
13131.20262,SURG.875.202615.33D,,SURG-875-33D,active,,
11508.20262,IMED.814.202615.35R,,IMED-814-35R,active,,
12011.20262,OBGY.805.202615.31D,,OBGY-805-31D,active,,
11742.20262,IMED.834.202615.35D,,IMED-834-35D,active,,
12458.20262,MPED.814.202615.34R,,MPED-814-34R,active,,
11427.20262,SURG.806.202615.33T,,SURG-806-33T,active,,
11434.20262,IMED.808.202615.33B,,IMED-808-33B,active,,
10029.20262,OBGY.800.202615.CC1,,OBGY-800-31D,active,,
10622.20262,OBGY.800.202615.CC1,,OBGY-800-30E,active,,
10034.20262,OBGY.800.202615.CC1,,OBGY-800-31T,active,,
10471.20262,OBGY.800.202615.CC1,,OBGY-800-30R,active,,
10031.20262,OBGY.800.202615.CC1,,OBGY-800-31H,active,,
12009.20262,OBGY.805.202615.33D,,OBGY-805-33D,active,,
13150.20262,OBGY.809.202615.37R,,OBGY-809-37R,active,,
11425.20262,SURG.806.202615.34D,,SURG-806-34D,active,,
13137.20262,EMED.807.202615.31D,,EMED-807-31D,active,,
13535.20262,MEID.805.202615.320,,MEID-805-320,active,,
12035.20262,OBGY.802.202615.36B,,OBGY-802-36B,active,,
12034.20262,OBGY.802.202615.36D,,OBGY-802-36D,active,,
11420.20262,SURG.806.202615.34R,,SURG-806-34R,active,,
13138.20262,EMED.807.202615.32D,,EMED-807-32D,active,,
11496.20262,IMED.810.202615.37B,,IMED-810-37B,active,,
12347.20262,IMED.889.202615.34D,,IMED-889-34D,active,,
12132.20262,MRAD.802.202615.37T,,MRAD-802-37T,active,,
11433.20262,IMED.808.202615.32T,,IMED-808-32T,active,,
10024.20262,MPSY.800.202615.CC1,,MPSY-800-31D,active,,
10467.20262,MPSY.800.202615.CC1,,MPSY-800-30R,active,,
10025.20262,MPSY.800.202615.CC1,,MPSY-800-31H,active,,
10028.20262,MPSY.800.202615.CC1,,MPSY-800-31T,active,,
10599.20262,MPSY.800.202615.CC1,,MPSY-800-30E,active,,
13057.20262,MEID.989.202615.36B,,MEID-989-36B,active,,
12351.20262,IMED.889.202615.34R,,IMED-889-34R,active,,
13462.20262,MRAD.820.202615.31B,,MRAD-820-31B,active,,
11435.20262,IMED.808.202615.33D,,IMED-808-33D,active,,
12463.20262,MPED.814.202615.32R,,MPED-814-32R,active,,
12028.20262,OBGY.802.202615.37E,,OBGY-802-37E,active,,
12029.20262,OBGY.802.202615.37D,,OBGY-802-37D,active,,
13145.20262,OBGY.809.202615.32R,,OBGY-809-32R,active,,
12026.20262,OBGY.802.202615.37R,,OBGY-802-37R,active,,
12346.20262,MPED.837.202615.33F,,MPED-837-33F,active,,
12348.20262,MPED.837.202615.32F,,MPED-837-32F,active,,
12024.20262,OBGY.803.202615.31E,,OBGY-803-31E,active,,
11520.20262,IMED.824.202615.31B,,IMED-824-31B,active,,
12072.20262,MRAD.985.202615.330,,MRAD-985-330,active,,
13062.20262,MEID.989.202615.35E,,MEID-989-35E,active,,
11441.20262,SURG.806.202615.33B,,SURG-806-33B,active,,
11853.20262,SURG.803.202615.33F,,SURG-803-33F,active,,
11763.20262,IMED.863.202615.31E,,IMED-863-31E,active,,
11436.20262,SURG.806.202615.33E,,SURG-806-33E,active,,
11854.20262,SURG.803.202615.33E,,SURG-803-33E,active,,
11445.20262,IMED.808.202615.34E,,IMED-808-34E,active,,
12062.20262,MRAD.999.202615.360,,MRAD-999-360,active,,
11769.20262,IMED.863.202615.32E,,IMED-863-32E,active,,
11447.20262,IMED.808.202615.34R,,IMED-808-34R,active,,
12363.20262,IMED.889.202615.36D,,IMED-889-36D,active,,
12047.20262,OBGY.802.202615.33H,,OBGY-802-33H,active,,
12046.20262,OBGY.802.202615.33R,,OBGY-802-33R,active,,
11455.20262,IMED.808.202615.36B,,IMED-808-36B,active,,
13159.20262,EMED.811.202615.31D,,EMED-811-31D,active,,
12367.20262,MPED.829.202615.33T,,MPED-829-33T,active,,
12368.20262,IMED.889.202615.36R,,IMED-889-36R,active,,
12472.20262,MPED.813.202615.32R,,MPED-813-32R,active,,
11772.20262,IMED.863.202615.33T,,IMED-863-33T,active,,
11450.20262,IMED.808.202615.35D,,IMED-808-35D,active,,
12365.20262,MPED.829.202615.34R,,MPED-829-34R,active,,
11453.20262,IMED.808.202615.35R,,IMED-808-35R,active,,
10593.20262,MPED.800.202615.CC1,,MPED-800-30E,active,,
10434.20262,MPED.800.202615.CC1,,MPED-800-30R,active,,
10023.20262,MPED.800.202615.CC1,,MPED-800-31T,active,,
10021.20262,MPED.800.202615.CC1,,MPED-800-31H,active,,
10020.20262,MPED.800.202615.CC1,,MPED-800-31D,active,,
11768.20262,SURG.805.202615.36E,,SURG-805-36E,active,,
11777.20262,IMED.863.202615.36E,,IMED-863-36E,active,,
13474.20262,OBGY.921.202615.31H,,OBGY-921-31H,active,,
12038.20262,OBGY.802.202615.35E,,OBGY-802-35E,active,,
13162.20262,EMED.811.202615.34D,,EMED-811-34D,active,,
12356.20262,MPED.829.202615.36T,,MPED-829-36T,active,,
11456.20262,IMED.808.202615.36D,,IMED-808-36D,active,,
12055.20262,OBGY.802.202615.32B,,OBGY-802-32B,active,,
11773.20262,IMED.863.202615.34E,,IMED-863-34E,active,,
11774.20262,IMED.863.202615.34T,,IMED-863-34T,active,,
11458.20262,IMED.808.202615.36F,,IMED-808-36F,active,,
12354.20262,MPED.829.202615.37R,,MPED-829-37R,active,,
12064.20262,MRAD.999.202615.340,,MRAD-999-340,active,,
10396.20262,MEID.608.202615.30E,,MEID-608-30E,active,,
13088.20262,MEID.985.202615.340,,MEID-985-340,active,,
12151.20262,MRAD.801.202615.37E,,MRAD-801-37E,active,,
13164.20262,EMED.811.202615.36D,,EMED-811-36D,active,,
13595.20262,IMED.806.202615.30R,,IMED-806-30R,active,,
13183.20262,IMED.856.202615.34D,,IMED-856-34D,active,,
12383.20262,IMED.890.202615.33T,,IMED-890-33T,active,,
11778.20262,IMED.863.202615.36T,,IMED-863-36T,active,,
12057.20262,OBGY.802.202615.31H,,OBGY-802-31H,active,,
11779.20262,IMED.863.202615.37E,,IMED-863-37E,active,,
11865.20262,SURG.802.202615.37R,,SURG-802-37R,active,,
12379.20262,MPED.824.202615.37T,,MPED-824-37T,active,,
12056.20262,OBGY.802.202615.31R,,OBGY-802-31R,active,,
11782.20262,IMED.865.202615.31E,,IMED-865-31E,active,,
12792.20262,MHUM.825.202615.310,,MHUM-825-310,active,,
12388.20262,IMED.891.202615.31D,,IMED-891-31D,active,,
12596.20262,IMED.898.202615.36B,,IMED-898-36B,active,,
13403.20262,IMED.869.202615.32D,,IMED-869-32D,active,,
12070.20262,MRAD.985.202615.350,,MRAD-985-350,active,,
13414.20262,IMED.934.202615.31D,,IMED-934-31D,active,,
13416.20262,IMED.934.202615.33D,,IMED-934-33D,active,,
13564.20262,MEID.989.202615.45D,,MEID-989-45D,active,,
13421.20262,IMED.947.202615.32E,,IMED-947-32E,active,,
10001.20262,MEID.608.202615.600,,MEID-608-600,active,,
13420.20262,IMED.947.202615.31E,,IMED-947-31E,active,,
13423.20262,IMED.947.202615.34E,,IMED-947-34E,active,,
13105.20262,MEID.828.202615.310,,MEID-828-310,active,,
13433.20262,MEID.808.202615.330,,MEID-808-330,active,,
13425.20262,MEID.816.202615.30B,,MEID-816-30B,active,,
12103.20262,MRAD.810.202615.37T,,MRAD-810-37T,active,,
13427.20262,MEID.816.202615.32B,,MEID-816-32B,active,,
13429.20262,MEID.816.202615.34B,,MEID-816-34B,active,,
13197.20262,EMED.811.202615.34E,,EMED-811-34E,active,,
12791.20262,MHUM.825.202615.320,,MHUM-825-320,active,,
12679.20262,MPAT.985.202615.310,,MPAT-985-310,active,,
12093.20262,MRAD.816.202615.32D,,MRAD-816-32D,active,,
12078.20262,MRAD.819.202615.34T,,MRAD-819-34T,active,,
12178.20262,MRAD.801.202615.33T,,MRAD-801-33T,active,,
13190.20262,IMED.941.202615.34H,,IMED-941-34H,active,,
12682.20262,MPAT.801.202615.37R,,MPAT-801-37R,active,,
13498.20262,NEXT.800.202615.31B,,NEXT-800-31B,active,,
12683.20262,MPAT.801.202615.37F,,MPAT-801-37F,active,,
13430.20262,MEID.816.202615.35B,,MEID-816-35B,active,,
12090.20262,MRAD.816.202615.33E,,MRAD-816-33E,active,,
12089.20262,MRAD.816.202615.34D,,MRAD-816-34D,active,,
12087.20262,MRAD.816.202615.35D,,MRAD-816-35D,active,,
12085.20262,MRAD.816.202615.36D,,MRAD-816-36D,active,,
13210.20262,EMED.811.202615.33T,,EMED-811-33T,active,,
13122.20262,MEID.822.202615.350,,MEID-822-350,active,,
12789.20262,MHUM.825.202615.340,,MHUM-825-340,active,,
12082.20262,MRAD.816.202615.37E,,MRAD-816-37E,active,,
12187.20262,MRAD.801.202615.32R,,MRAD-801-32R,active,,
12080.20262,MRAD.819.202615.32T,,MRAD-819-32T,active,,
12079.20262,MRAD.819.202615.33T,,MRAD-819-33T,active,,
12108.20262,MRAD.810.202615.32T,,MRAD-810-32T,active,,
12690.20262,MPAT.801.202615.36R,,MPAT-801-36R,active,,
12190.20262,MRAD.801.202615.32F,,MRAD-801-32F,active,,
12593.20262,IMED.898.202615.35E,,IMED-898-35E,active,,
13465.20262,MRAD.820.202615.34B,,MRAD-820-34B,active,,
12104.20262,MRAD.810.202615.36T,,MRAD-810-36T,active,,
12105.20262,MRAD.810.202615.35T,,MRAD-810-35T,active,,
12787.20262,MHUM.825.202615.360,,MHUM-825-360,active,,
13129.20262,SURG.875.202615.31D,,SURG-875-31D,active,,
12102.20262,MRAD.811.202615.31T,,MRAD-811-31T,active,,
12609.20262,IMED.912.202615.34E,,IMED-912-34E,active,,
12101.20262,MRAD.811.202615.32T,,MRAD-811-32T,active,,
12100.20262,MRAD.811.202615.33T,,MRAD-811-33T,active,,
13206.20262,EMED.811.202615.36R,,EMED-811-36R,active,,
12697.20262,MEID.801.202615.340,,MEID-801-340,active,,
12598.20262,IMED.898.202615.36E,,IMED-898-36E,active,,
12098.20262,MRAD.811.202615.35T,,MRAD-811-35T,active,,
12599.20262,IMED.898.202615.36H,,IMED-898-36H,active,,
13249.20262,MEID.835.202615.31H,,MEID-835-31H,active,,
13464.20262,MRAD.820.202615.33B,,MRAD-820-33B,active,,
12097.20262,MRAD.811.202615.36T,,MRAD-811-36T,active,,
12094.20262,MRAD.816.202615.31E,,MRAD-816-31E,active,,
12202.20262,MRAD.801.202615.31B,,MRAD-801-31B,active,,
12123.20262,MRAD.807.202615.31T,,MRAD-807-31T,active,,
12587.20262,MPED.801.202615.32R,,MPED-801-32R,active,,
12120.20262,MRAD.807.202615.34T,,MRAD-807-34T,active,,
12121.20262,MRAD.807.202615.33T,,MRAD-807-33T,active,,
13598.20262,IMED.831.202615.31B,,IMED-831-31B,active,,
12118.20262,MRAD.807.202615.36T,,MRAD-807-36T,active,,
13593.20262,MEID.989.202615.30R,,MEID-989-30R,active,,
12117.20262,MRAD.807.202615.37T,,MRAD-807-37T,active,,
12116.20262,MRAD.809.202615.31T,,MRAD-809-31T,active,,
12113.20262,MRAD.809.202615.34T,,MRAD-809-34T,active,,
12811.20262,MEID.806.202615.35B,,MEID-806-35B,active,,
12110.20262,MRAD.809.202615.37T,,MRAD-809-37T,active,,
12610.20262,IMED.912.202615.35E,,IMED-912-35E,active,,
13444.20262,MFCM.837.202615.320,,MFCM-837-320,active,,
13517.20262,NEXT.800.202615.34H,,NEXT-800-34H,active,,
12130.20262,MRAD.806.202615.32T,,MRAD-806-32T,active,,
13556.20262,MEID.989.202615.46H,,MEID-989-46H,active,,
13565.20262,MEID.989.202615.46D,,MEID-989-46D,active,,
13446.20262,MFCM.837.202615.340,,MFCM-837-340,active,,
13447.20262,MFCM.837.202615.350,,MFCM-837-350,active,,
12216.20262,MPSY.985.202615.310,,MPSY-985-310,active,,
12747.20262,MHUM.999.202615.330,,MHUM-999-330,active,,
12612.20262,IMED.912.202615.37E,,IMED-912-37E,active,,
12131.20262,MRAD.806.202615.31T,,MRAD-806-31T,active,,
12614.20262,IMED.913.202615.32E,,IMED-913-32E,active,,
12129.20262,MRAD.806.202615.33T,,MRAD-806-33T,active,,
13083.20262,MEID.989.202615.31E,,MEID-989-31E,active,,
12126.20262,MRAD.806.202615.35T,,MRAD-806-35T,active,,
13450.20262,MHUM.814.202615.320,,MHUM-814-320,active,,
13451.20262,MHUM.814.202615.330,,MHUM-814-330,active,,
10521.20262,MEID.989.202615.31H,,MEID-989-31H,active,,
12619.20262,IMED.913.202615.37E,,IMED-913-37E,active,,
12621.20262,IMED.914.202615.32E,,IMED-914-32E,active,,
13558.20262,MEID.989.202615.47H,,MEID-989-47H,active,,
13154.20262,EMED.811.202615.33B,,EMED-811-33B,active,,
12625.20262,IMED.914.202615.36E,,IMED-914-36E,active,,
13458.20262,MPAT.805.202615.33B,,MPAT-805-33B,active,,
12627.20262,IMED.942.202615.31D,,IMED-942-31D,active,,
13461.20262,MRAD.820.202615.30B,,MRAD-820-30B,active,,
13460.20262,MPAT.805.202615.35B,,MPAT-805-35B,active,,
12726.20262,MPAT.801.202615.33R,,MPAT-801-33R,active,,
13567.20262,MEID.989.202615.48D,,MEID-989-48D,active,,
12823.20262,MEID.807.202615.32D,,MEID-807-32D,active,,
13560.20262,MEID.989.202615.49H,,MEID-989-49H,active,,
12637.20262,IMED.943.202615.34E,,IMED-943-34E,active,,
12638.20262,IMED.943.202615.35E,,IMED-943-35E,active,,
13221.20262,EMED.811.202615.37H,,EMED-811-37H,active,,
13211.20262,EMED.811.202615.34T,,EMED-811-34T,active,,
12640.20262,IMED.943.202615.37E,,IMED-943-37E,active,,
12641.20262,IMED.956.202615.31E,,IMED-956-31E,active,,
12661.20262,IMED.985.202615.320,,IMED-985-320,active,,
13223.20262,EMED.800.202615.32B,,EMED-800-32B,active,,
13168.20262,IMED.844.202615.33H,,IMED-844-33H,active,,
13170.20262,IMED.844.202615.35H,,IMED-844-35H,active,,
13169.20262,IMED.844.202615.34H,,IMED-844-34H,active,,
13227.20262,EMED.800.202615.36B,,EMED-800-36B,active,,
12647.20262,IMED.956.202615.37E,,IMED-956-37E,active,,
13259.20262,IMED.940.202615.32D,,IMED-940-32D,active,,
12650.20262,IMED.957.202615.33E,,IMED-957-33E,active,,
12649.20262,IMED.957.202615.32E,,IMED-957-32E,active,,
12826.20262,MFCM.999.202615.320,,MFCM-999-320,active,,
13176.20262,IMED.856.202615.34R,,IMED-856-34R,active,,
13177.20262,IMED.856.202615.35R,,IMED-856-35R,active,,
13468.20262,OBGY.917.202615.31E,,OBGY-917-31E,active,,
12652.20262,IMED.957.202615.35E,,IMED-957-35E,active,,
12651.20262,IMED.957.202615.34E,,IMED-957-34E,active,,
12744.20262,MHUM.999.202615.360,,MHUM-999-360,active,,
13264.20262,IMED.940.202615.34D,,IMED-940-34D,active,,
13561.20262,MEID.989.202615.50H,,MEID-989-50H,active,,
13538.20262,MEID.989.202615.41D,,MEID-989-41D,active,,
12653.20262,IMED.957.202615.36E,,IMED-957-36E,active,,
12663.20262,IMED.985.202615.330,,IMED-985-330,active,,
13174.20262,IMED.856.202615.32R,,IMED-856-32R,active,,
13252.20262,IMED.940.202615.36E,,IMED-940-36E,active,,
12750.20262,MHUM.985.202615.370,,MHUM-985-370,active,,
12659.20262,MPAT.999.202615.360,,MPAT-999-360,active,,
12671.20262,MPAT.985.202615.370,,MPAT-985-370,active,,
13238.20262,IMED.940.202615.32S,,IMED-940-32S,active,,
13239.20262,MEID.834.202615.31H,,MEID-834-31H,active,,
13247.20262,IMED.940.202615.34S,,IMED-940-34S,active,,
12756.20262,MHUM.985.202615.310,,MHUM-985-310,active,,
10012.20262,SURG.800.202615.CC1,,SURG-800-31H,active,,
10011.20262,SURG.800.202615.CC1,,SURG-800-31D,active,,
10475.20262,SURG.800.202615.CC1,,SURG-800-30R,active,,
10014.20262,SURG.800.202615.CC1,,SURG-800-31T,active,,
10627.20262,SURG.800.202615.CC1,,SURG-800-30E,active,,
13182.20262,IMED.856.202615.33D,,IMED-856-33D,active,,
12748.20262,MHUM.999.202615.320,,MHUM-999-320,active,,
12749.20262,MHUM.999.202615.310,,MHUM-999-310,active,,
13236.20262,OBGY.920.202615.37E,,OBGY-920-37E,active,,
13553.20262,MEID.808.202615.370,,MEID-808-370,active,,
13229.20262,OBGY.920.202615.31E,,OBGY-920-31E,active,,
12676.20262,MPAT.985.202615.330,,MPAT-985-330,active,,
13233.20262,OBGY.920.202615.34E,,OBGY-920-34E,active,,
12658.20262,IMED.985.202615.310,,IMED-985-310,active,,
12778.20262,MHUM.829.202615.320,,MHUM-829-320,active,,
12822.20262,MFCM.999.202615.340,,MFCM-999-340,active,,
13187.20262,IMED.941.202615.31H,,IMED-941-31H,active,,
12761.20262,MHUM.829.202615.36B,,MHUM-829-36B,active,,
13235.20262,OBGY.920.202615.36E,,OBGY-920-36E,active,,
12742.20262,MPAT.801.202615.31B,,MPAT-801-31B,active,,
12657.20262,MPAT.999.202615.370,,MPAT-999-370,active,,
12743.20262,MHUM.999.202615.370,,MHUM-999-370,active,,
13188.20262,IMED.941.202615.32H,,IMED-941-32H,active,,
12741.20262,MPAT.801.202615.31D,,MPAT-801-31D,active,,
13557.20262,MEID.989.202615.30E,,MEID-989-30E,active,,
12766.20262,MHUM.829.202615.34D,,MHUM-829-34D,active,,
12738.20262,MPAT.801.202615.31R,,MPAT-801-31R,active,,
12713.20262,MPAT.801.202615.35T,,MPAT-801-35T,active,,
12675.20262,IMED.999.202615.310,,IMED-999-310,active,,
12736.20262,MPAT.801.202615.32B,,MPAT-801-32B,active,,
13242.20262,MEID.834.202615.33H,,MEID-834-33H,active,,
13472.20262,OBGY.917.202615.35E,,OBGY-917-35E,active,,
12673.20262,MPAT.985.202615.350,,MPAT-985-350,active,,
12669.20262,MPAT.999.202615.310,,MPAT-999-310,active,,
12765.20262,MHUM.829.202615.350,,MHUM-829-350,active,,
12764.20262,MHUM.829.202615.35B,,MHUM-829-35B,active,,
12664.20262,MPAT.999.202615.330,,MPAT-999-330,active,,
13597.20262,IMED.896.202615.31H,,IMED-896-31H,active,,
12773.20262,MHUM.829.202615.330,,MHUM-829-330,active,,
10404.20262,MEID.618.202615.30E,,MEID-618-30E,active,,
13246.20262,MEID.834.202615.37H,,MEID-834-37H,active,,
12662.20262,MPAT.999.202615.340,,MPAT-999-340,active,,
13263.20262,MEID.830.202615.330,,MEID-830-330,active,,
10397.20262,MEID.609.202615.30E,,MEID-609-30E,active,,
12760.20262,MHUM.829.202615.36D,,MHUM-829-36D,active,,
13266.20262,IMED.940.202615.35D,,IMED-940-35D,active,,
13286.20262,MHUM.822.202615.32D,,MHUM-822-32D,active,,
12758.20262,MHUM.829.202615.37B,,MHUM-829-37B,active,,
13272.20262,IMED.944.202615.31E,,IMED-944-31E,active,,
13257.20262,MEID.835.202615.36H,,MEID-835-36H,active,,
13273.20262,IMED.944.202615.32E,,IMED-944-32E,active,,
13275.20262,IMED.944.202615.34E,,IMED-944-34E,active,,
13278.20262,MHUM.821.202615.32D,,MHUM-821-32D,active,,
12692.20262,MPAT.801.202615.36F,,MPAT-801-36F,active,,
13281.20262,MHUM.821.202615.34D,,MHUM-821-34D,active,,
13280.20262,MHUM.821.202615.33D,,MHUM-821-33D,active,,
13292.20262,MHUM.823.202615.31B,,MHUM-823-31B,active,,
12003.20262,OBGY.808.202615.32T,,OBGY-808-32T,active,,
13284.20262,MHUM.821.202615.37D,,MHUM-821-37D,active,,
13299.20262,MHUM.815.202615.310,,MHUM-815-310,active,,
13287.20262,MHUM.822.202615.33D,,MHUM-822-33D,active,,
13290.20262,MHUM.822.202615.36D,,MHUM-822-36D,active,,
13293.20262,MHUM.823.202615.32B,,MHUM-823-32B,active,,
13294.20262,MHUM.823.202615.33B,,MHUM-823-33B,active,,
13297.20262,MHUM.823.202615.36B,,MHUM-823-36B,active,,
12754.20262,MHUM.985.202615.330,,MHUM-985-330,active,,
12755.20262,MHUM.985.202615.320,,MHUM-985-320,active,,
13305.20262,MPED.834.202615.35R,,MPED-834-35R,active,,
13309.20262,IMED.944.202615.37E,,IMED-944-37E,active,,
13301.20262,MPED.834.202615.31R,,MPED-834-31R,active,,
11351.20262,SURG.810.202615.31D,,SURG-810-31D,active,,
12798.20262,MHUM.820.202615.320,,MHUM-820-320,active,,
13325.20262,IMED.965.202615.31H,,IMED-965-31H,active,,
13313.20262,IMED.948.202615.34E,,IMED-948-34E,active,,
13302.20262,MPED.834.202615.32R,,MPED-834-32R,active,,
12752.20262,MHUM.985.202615.350,,MHUM-985-350,active,,
13306.20262,MPED.834.202615.36R,,MPED-834-36R,active,,
12685.20262,MPAT.801.202615.37E,,MPAT-801-37E,active,,
13307.20262,MPED.834.202615.37R,,MPED-834-37R,active,,
12821.20262,MFCM.999.202615.350,,MFCM-999-350,active,,
12820.20262,MFCM.999.202615.360,,MFCM-999-360,active,,
13316.20262,IMED.948.202615.37E,,IMED-948-37E,active,,
12721.20262,MPAT.801.202615.34F,,MPAT-801-34F,active,,
13321.20262,IMED.963.202615.34H,,IMED-963-34H,active,,
13322.20262,IMED.963.202615.35H,,IMED-963-35H,active,,
13324.20262,IMED.963.202615.37H,,IMED-963-37H,active,,
13326.20262,IMED.965.202615.32H,,IMED-965-32H,active,,
12678.20262,MPAT.985.202615.320,,MPAT-985-320,active,,
13260.20262,MEID.830.202615.310,,MEID-830-310,active,,
13559.20262,MEID.989.202615.48H,,MEID-989-48H,active,,
12782.20262,MHUM.829.202615.310,,MHUM-829-310,active,,
12724.20262,MPAT.801.202615.34B,,MPAT-801-34B,active,,
12698.20262,MEID.801.202615.350,,MEID-801-350,active,,
12817.20262,MEID.807.202615.310,,MEID-807-310,active,,
13339.20262,SURG.878.202615.31H,,SURG-878-31H,active,,
13347.20262,SURG.886.202615.32E,,SURG-886-32E,active,,
12699.20262,MEID.801.202615.360,,MEID-801-360,active,,
13207.20262,EMED.811.202615.37R,,EMED-811-37R,active,,
12779.20262,MHUM.829.202615.31D,,MHUM-829-31D,active,,
12702.20262,MEID.804.202615.320,,MEID-804-320,active,,
12701.20262,MEID.804.202615.310,,MEID-804-310,active,,
13346.20262,SURG.886.202615.31E,,SURG-886-31E,active,,
12812.20262,MEID.806.202615.36B,,MEID-806-36B,active,,
13342.20262,SURG.878.202615.34H,,SURG-878-34H,active,,
13343.20262,SURG.878.202615.35H,,SURG-878-35H,active,,
12717.20262,MPAT.801.202615.35D,,MPAT-801-35D,active,,
13520.20262,NEXT.800.202615.30E,,NEXT-800-30E,active,,
12806.20262,MHUM.819.202615.310,,MHUM-819-310,active,,
13350.20262,SURG.886.202615.35E,,SURG-886-35E,active,,
12714.20262,MPAT.801.202615.35R,,MPAT-801-35R,active,,
12715.20262,MPAT.801.202615.35F,,MPAT-801-35F,active,,
13599.20262,IMED.920.202615.30D,,IMED-920-30D,active,,
13353.20262,SURG.888.202615.31H,,SURG-888-31H,active,,
13352.20262,SURG.886.202615.37E,,SURG-886-37E,active,,
12793.20262,MHUM.820.202615.370,,MHUM-820-370,active,,
12775.20262,MHUM.829.202615.32D,,MHUM-829-32D,active,,
13457.20262,MPAT.805.202615.32B,,MPAT-805-32B,active,,
13212.20262,EMED.811.202615.35T,,EMED-811-35T,active,,
13357.20262,SURG.888.202615.35H,,SURG-888-35H,active,,
13379.20262,MEID.989.202615.40H,,MEID-989-40H,active,,
12729.20262,MPAT.801.202615.33D,,MPAT-801-33D,active,,
13372.20262,MEID.989.202615.38B,,MEID-989-38B,active,,
12768.20262,MHUM.829.202615.340,,MHUM-829-340,active,,
12725.20262,MPAT.801.202615.33T,,MPAT-801-33T,active,,
13373.20262,MEID.989.202615.39B,,MEID-989-39B,active,,
13375.20262,MEID.989.202615.39D,,MEID-989-39D,active,,
13361.20262,MPED.849.202615.32T,,MPED-849-32T,active,,
13365.20262,MPED.849.202615.36T,,MPED-849-36T,active,,
13366.20262,MPED.849.202615.37T,,MPED-849-37T,active,,
13377.20262,MEID.989.202615.39E,,MEID-989-39E,active,,
12723.20262,MPAT.801.202615.34D,,MPAT-801-34D,active,,
13384.20262,MEID.850.202615.30E,,MEID-850-30E,active,,
13383.20262,MEID.850.202615.30D,,MEID-850-30D,active,,
13412.20262,ANES.810.202615.35R,,ANES-810-35R,active,,
13386.20262,MEID.850.202615.30R,,MEID-850-30R,active,,
13385.20262,MEID.850.202615.30H,,MEID-850-30H,active,,
12813.20262,MEID.806.202615.37B,,MEID-806-37B,active,,
13401.20262,IMED.869.202615.30D,,IMED-869-30D,active,,
13406.20262,IMED.869.202615.35D,,IMED-869-35D,active,,
13267.20262,MEID.830.202615.350,,MEID-830-350,active,,
12797.20262,MHUM.820.202615.330,,MHUM-820-330,active,,
13268.20262,MEID.830.202615.360,,MEID-830-360,active,,
12720.20262,MPAT.801.202615.34R,,MPAT-801-34R,active,,
13422.20262,IMED.947.202615.33E,,IMED-947-33E,active,,
13258.20262,MEID.835.202615.37H,,MEID-835-37H,active,,
13562.20262,MEID.989.202615.43D,,MEID-989-43D,active,,
13399.20262,MEID.989.202615.40R,,MEID-989-40R,active,,
13410.20262,ANES.810.202615.33R,,ANES-810-33R,active,,
13566.20262,MEID.989.202615.47D,,MEID-989-47D,active,,
13443.20262,MFCM.837.202615.310,,MFCM-837-310,active,,
11421.20262,IMED.808.202615.32B,,IMED-808-32B,active,,
11431.20262,IMED.808.202615.32R,,IMED-808-32R,active,,
11728.20262,IMED.833.202615.36R,,IMED-833-36R,active,,
11417.20262,IMED.808.202615.31F,,IMED-808-31F,active,,
11732.20262,IMED.833.202615.37R,,IMED-833-37R,active,,
11733.20262,IMED.833.202615.37T,,IMED-833-37T,active,,
11418.20262,IMED.808.202615.31R,,IMED-808-31R,active,,
11419.20262,IMED.808.202615.31T,,IMED-808-31T,active,,
11423.20262,IMED.808.202615.32D,,IMED-808-32D,active,,
11428.20262,IMED.808.202615.32E,,IMED-808-32E,active,,
11437.20262,IMED.808.202615.33E,,IMED-808-33E,active,,
11438.20262,IMED.808.202615.33F,,IMED-808-33F,active,,
11440.20262,IMED.808.202615.33R,,IMED-808-33R,active,,
11443.20262,IMED.808.202615.34B,,IMED-808-34B,active,,
11444.20262,IMED.808.202615.34D,,IMED-808-34D,active,,
11446.20262,IMED.808.202615.34F,,IMED-808-34F,active,,
11448.20262,IMED.808.202615.34T,,IMED-808-34T,active,,
11451.20262,IMED.808.202615.35E,,IMED-808-35E,active,,
11473.20262,IMED.808.202615.37F,,IMED-808-37F,active,,
11452.20262,IMED.808.202615.35F,,IMED-808-35F,active,,
11454.20262,IMED.808.202615.35T,,IMED-808-35T,active,,
11459.20262,IMED.808.202615.36R,,IMED-808-36R,active,,
11461.20262,IMED.808.202615.36T,,IMED-808-36T,active,,
11462.20262,IMED.808.202615.37B,,IMED-808-37B,active,,
11463.20262,IMED.808.202615.37D,,IMED-808-37D,active,,
11472.20262,IMED.808.202615.37E,,IMED-808-37E,active,,
11474.20262,IMED.808.202615.37R,,IMED-808-37R,active,,
11475.20262,IMED.808.202615.37T,,IMED-808-37T,active,,
11484.20262,IMED.810.202615.31B,,IMED-810-31B,active,,
11485.20262,IMED.810.202615.31H,,IMED-810-31H,active,,
11486.20262,IMED.810.202615.32B,,IMED-810-32B,active,,
